,User,Date,Score,Review
46,Pavidpay2000,"Feb 17, 2021",10,"The game is pretty much the complete package for me, minor criticizes here and there, but overall I think it's a 10/10. Maybe the best in the series."
47,Dragoman18,"Feb 17, 2021",10,This game did it man. The beginning is a bit rough but once you get past that bit it's so enjoyable beginning to the end. I love this game so much and I can't recommend not enough to anybody who loves these high adrenaline games. 10/10
48,Anthropoglot648,"Feb 17, 2021",10,"DOOM Eternal has became my favorite shooter of all time. For a game I expected to suck it completely surprised me at how true it was to the original with a mix of quake and painkiller. It was fast paced, intense, had great enemy and weapons variety and a kick-ass soundtrack."
49,Bangsi,"Feb 18, 2021",10,"DOOM Eternal is an amazing game that takes everything from DOOM 2016 and improves it, even adding new features that only approve the experience. Let's start off by saying I loved DOOM 2016, It was very fast paced, had amazing gunplay and the glory kills were so awesome. Now for me DOOM Eternal is just like DOOM 2016 but everything has been improved. The graphics have of course been improved, but the visuals have also drastically changed. The background of each level is so unique and cool, for example in the first level with that huge monster in the background, every level has a unique feel to it. The demon models have also been improved and the glory kills are as cool as ever, and super graphic and I love that! Also that soundtrack, my god that soundtrack is SO GOOD!! One of the best soundtracks ever made for a video game for sure, that really compliments the gameplay well, it really makes you feel so badass and when that heavy metal drops you feel invincible. The gameplay is what makes or breaks a DOOM game, and DOOM 2016 really nailed the gunplay and then DOOM Eternal walks in and of course improves upon it. The guns are so fun to use and they all have a purpose. I always felt that the pistol from DOOM 2016 was so useless but I can't think of a single weapon in DOOM Eternal that was useless or bad. The game also runs so smoothly, it's amazing with how fast paced the game is it still ran so smoothly, I don't think I experienced one major frame drop. That's also one thing to keep in mind, this game is very and I mean very fast paced, you need to be on your toes for pretty much the entire game if you're playing on higher difficulties. This is not a normal FPS where you camp somewhere and try to get headshots. In DOOM you face your enemy head on, get right in their face, because that's how you stay alive, health drops from enemies. Even the platforming which was my least favorite part of DOOM 2016 has been improved and is actually fun. The gameplay is absolutely fantastic and I never felt bored once, which is an amazing achievement because even some of my favorite games can have boring moments. The story of DOOM games has never been the focal point, however I'm happy to report that despite this, DOOM Eternal brings a pretty enjoyable story that really commends the chaos of the gameplay. The story is just as crazy as the gameplay at points, which creates very enjoyable moments. There's not more I can say about the story without spoiling it so I'm going to leave it here. Overall, DOOM Eternal is one of my favorite games of 2020 and might actually also be one of my favorite games of all time, and that's not an exaggeration. The graphics, visuals, soundtrack, story and most importantly gameplay with heavy emphasis on the combat are all really great. I honestly don't have anything ""bad"" to say about the game, there might be some grudges but that's not enough to ruin the experience or even altar it. This is what I would call a perfect FPS. I've never been a huge fan of FPS games but DOOM just reinvents the genre. 10/10"
50,Trental1,"Mar  2, 2021",10,"If you like Doom 2016, you will love Doom Eternal. In fact Doom Eternal is a lot better and has more deep gameplay."
51,Sinkyfeet7449,"Mar  2, 2021",10,Game is way harder and faster than 2016 but also much more enjoyable. Gameplay is a lot more complex.
52,Balustrade16,"Mar  2, 2021",10,Mechanics wise this is probably the best FPS ever created. I've played something with this deep combat in long time.
53,Witchdoctor8429,"Mar  2, 2021",10,Doom Eternal is so friggin badass. Definitely one of my all time favourites.
54,Banjolin66,"Mar  2, 2021",10,"Doom Eternal is, essentially, the childhood fantasy of Doom 2 that I conjured up in my head when I stared at the cover art."
55,Caecity48,"Mar  2, 2021",10,This is the best single player FPS ever made. This is the best single player FPS ever made.
56,Welkgbang979,"Mar  2, 2021",10,Best FPS - Action Game Arcade I have seen! Recommended. Doom 2016 is crap compared to this.
57,Dongle29,"Mar  3, 2021",10,Just amazing. Doom Eternal is an improvement over Doom2016 in every single way.
58,Unipara95,"Mar  3, 2021",10,"I've played Doom 2016 and now going into Doom Eternal I was excited and knew I was going to experience a masterpiece but wow this game is poetry. The ambience, the music of this game, the way the map is designed, the flow of combat, everything is just pure bliss to experience."
59,Kirtlehorky687,"Mar  3, 2021",10,"I played and loved Doom 2016, and Eternal really is just 2016 pumped up a notch. Everything you enjoyed from 2016 is here, plus more weapons, more unlockables, longer maps, it's just better. Plus, it's also fine to player Doom 2016 even if you play Eternal first."
60,Xeniumbaw01,"Mar  4, 2021",10,The combat is deeper and faster than Doom 2016. The game's systems have subsystems.
61,Xxxt3ns1on42,"Mar 21, 2021",10,This must be one of the best FPS games I've ever played. It's very easy to get your ass kicked on nightmare difficulty. Maybe I'll finish it on ultra nightmare someday.
62,Semperfiredog10,"Mar 23, 2021",10,"The story is great, the graphics are great, the ambiance is great, the music if OUTSTANDING. This is easily one of the best DOOM games ever made!"
63,Bendover69,"Mar 23, 2021",10,This good stuff. Its top tier combat is pretty much umatched. The levels are great and soundtrack is amazing.
64,humra,"Mar 24, 2021",10,Improvement over the 2016 doom in every way. A must-play for the fans of the franchise.
65,Titaniumvirus4,"Mar 26, 2021",10,I honestly haven't had a more satisfying game as someone with bad ADHD this game deffenatly keeps me on my toes with how hard it is or even can be love it a lot hope more fans get into it.
66,Mcpain826,"Mar 31, 2021",10,This game is way better than 2016. Its improvement over it in every single way.
67,Austr_Alien,"Jan 28, 2021",10,"Incredible game, easy to run, awesome soundtrack and really good story (although it could've been delivered better). Despite what others might say, the Marauder fits well into the game giving you a good  mix-up in terms of gameplay rather than just mindlessly killing demons and the resource management is a great introduction and actually makes you think about what guns you should use and when you should use them."
68,Dipso10,"Mar 26, 2021",10,"Its more Doom, and its good. :)At first i was a bit put of by the more Arcady UI design and the ""combat is a puzzle"" aspect of Eternal, but i gave it another chance and boy, i had no reason to be skeptical. Its a great game and for a lore buff like me its stuffed with world building that you can enjoy in the few calm moments between the insane high speed action."
69,Aemaeth23,"Mar 26, 2021",10,Fly through interesting demon infested locations as the worlds most encumbered trapeze artist. By the end of the game it will look like you're typing an essay if you're playing right.The story is probably the weakest parts for me. The designers give you a lot of breaks in between intense combat but I always found myself wanting more. It was an absolute blast to do the optional challenge encounters and the master levels were probably my favorite single player fps levels ever.
70,Komnpsi33,"Mar 26, 2021",10,A legendary game with the tightest gameplay loop of anything I've every played. The developers have done amazing work and deserve praise for this masterpiece. Do yourself a favor and play it.
71,Afkandy47,"Mar 28, 2021",10,The combat in this game is absolutely fantastic and makes you feel like a bad ass from start to finish. This game also goes into the lore of the doom slayer which is nice to actually have some story along with slaying demons for hours on end.
72,Vitaminus2,"Mar 29, 2021",10,Hard to go back to DOOM 2016 after flipping an arachnotron like a table and stabbing in the eye.
73,Chrome32,"Mar 29, 2021",10,"This game was absolutely amazing, as soon as i started playing i was hooked till the end! I will say i've only done one play through, i'm not the type of person to keep going till i've played on every difficulty and collected all the collectibles. Regardless though, it is fun. Personally, i think i'd wait for a sale if i were you, didn't take me too long to complete, since i grinded it. But definitely recommend getting if on sale."
74,Jeffdadoom9775,"Mar 29, 2021",10,It's a masterpiece. That is all. It's a masterpiece. That is all. It's a masterpiece. That is all.
75,Guerrilla8807,"Mar 30, 2021",10,"Doom Eternal is my favorite game of all time. I put more hours into it on the Xbox, so my hours on PC do not indicate how much I play accurately. This game gets you into the fun zone so easily and regularly, the developers are super responsive, and the community is amazing. If you want to be apart of a group of people that are very active, nice, and creative, the discord is a place for you."
76,Hatemail9999,"Feb  1, 2021",10,Best decision I've made in 2020 was play this game.The amount of action packed content there is just blows my mind.The music with the fast paced shooting just gives you the most fun ever.I recommend this game for people who like fast-paced and fps games.it is also a very good aim trainer on the nightmare mode.Try buying this game during a sale.
77,Jamaid3,"Feb  3, 2021",10,"Doom Eternal has to be one of the most interesting First Person Shooters that I have played in a long time. There is so much about this game that really worked for me, with the secrets, the weapons, and just how fun the areas are to explore. The game is a blast to play from start to finish and I just wanted more of it. In my opinion, Doom Eternal is much better than Doom 2016 because everything here is more enjoyable as an experience."
78,Baycan59,"Mar 25, 2021",10,"This game truly is amazing, most of the negative reviews are from people who don't like this games flow(what i do understand because it is a bit more advanced than in the earlier doom games. this game may be a bit expensive(especially if you want the dlc's with it too) and requires a strong pc. but for the price you pay it is a great game. and this will probably be the peak of what the doom franchise will become. i will never get tired of the feeling of immortality that this game gives you when you begin the get used to the combat, and even though you feel so powerful and immortal the dev's have also made it so the game keeps difficult and asks for your attention. definitely a masterpiece of a game. i hope microsoft will continue to put as much effort in the next doom games as bethesda and id software have put in this one. i definitely recommend trying this game out for yourself."
79,Soupisking94,"Mar 26, 2021",10,I didn't like 2016 thought it was overrated and bland but this is one of the best games i've ever played.
80,Angeldeath100,"Mar 26, 2021",10,Absolutely amazing graphics and gameplay. killer sounds track. I love the weapons in the game.
81,Shelooklegal38,"Mar 26, 2021",10,"Absolutely amazing game, with fun gameplay. As an absolute completionist, at least in DOOM games, I have sinked about 10 hours in one session in, and made it to the ""Super Gore Nest"" 100% completed. I extremely look forward to playing again because theres just so much to find and the shooter aspect of it is absolutely flawless. I'm playing my first playthrough on Ultra-Violence and its really fun. At some sections you get stuck for a couple of minutes but eventually you adapt, learn the enemy positions and overcome the hardest part of any level, and thats the most satisfying part of the game in my eyes. Absolutely recommend this to anyone who likes a satisfying challenge with some exploration mixed in for added spice."
82,Nuclearroach64,"Mar 26, 2021",10,"Easily one of the best shooters in the past year. You go fast and rip ass. Story is there, but the gameplay is more the focus and its very well done. Not to mention that the aesthetic is metal as ♥♥♥♥. Goes without saying that the music is perfect to listen to while you are rip and tearing. DLCs are not the greatest thing out there, but they are good supplemental challenge that involves new enemy types that require more attention than in the base game. I wouldn't buy them separate. All in all, would recommend, Doom is good game."
83,Denta6,"Mar 26, 2021",10,Refines on what DOOM 2016 did without feeling repetitive as the previous game or changing too much and losing what makes DOOM great. Highly optimized and polished game.
84,Ivcan04,"Mar 26, 2021",10,A must play. The atmosphere of the game is incredible. There are some annoying mechanics but still the positives are alot more. I totally recommend it.
85,Skyler40,"Mar 26, 2021",10,Best game ever made. bullet ballet fps perfection. best combo swapping of all time. 100/10 would always recommend to anyone looking for a new hobby
86,Void12,"Mar 26, 2021",10,"You can use your legs for locomotive or horizontal projection purposes, you can also use your basic motor functions to make other lifeforms to have their pain receptors react in a violent way and also make then species stop breathing, 10/10"
87,Tastytoast4010,"Mar 29, 2021",10,"Yes. One of the best shooters of all time. Every level introduces at least two new weapons/abilities and two new enemies to contend with. When I first heard that there were going to be double the amount of enemies I could not fathom how they could have implemented it, but my god have they done a fantastic job. You learn their patterns and the best weapon combos to defeat them.Music is killer thanks to the talented Mick Gordon and heightens the tension during key moments."
88,Friendlychem7,"Mar 30, 2021",10,Best FPS shooter out there. Very little hand holding and harder difficulties are (for the most part) properly balanced. 10/10 would rip and tear again
89,Bruh90,"Mar 25, 2021",10,"This game took everything Doom 2016 had and multiplied it by x10. The Gunplay, The Enemies, Speaking of the enemies, i LOVE the classic look of them. i would've absolutely loved it even more if the original Baron Of Hell Design came back, but the fireborn baron was okay too :)Favorite Demon hands down is the Tyrant. Favorite Gun, is the super shotgun, its very meaty and sleek, and i love the meathook. favorite level probably has to be Final Sin. it feels great to play, and there are absolutely no slowdowns unlike Doom 2016. (ahem, Vega Central Processing) I Recommend it. and remember kids, the Marauder isnt hard."
90,Nuclearboom2077,"Mar 26, 2021",10,"Doom Eternal is one of those games that bring back the old retro shooter combat but in a newer way. It really is one of the best first person shooters on the market if not the best due to the pacing, the combat, the pickups. and the movement. Doom Eternal's entire focus is on the feel of the combat not the look of the combat, the gun sounds the executions are examples of this.The puzzles do not bother me because they don't last long, and at some point there needs to be a mix up anyway.Doom Eternal is just pure adrenaline fueled, blood soaked carnage that I don't think anyone is going to forget anytime soon."
91,Joesphus31,"Mar 26, 2021",10,"Combat is like a complex dance, there is no other game where the flow of combat feels so satisfying to play. After fighting its fun to explore maps full of secrets hidden throughout!"
92,Briankemp2,"Feb  8, 2021",10,"Nearly every weapon feels like it has a significant role, a stark contrast to Doom 2016's promotion of 2 weapon playstyles. Ammo counts have been massively reduced, pushing the player towards intelligent use of their loadout. Overall, the way I would describe this difference is that Doom 2016 treats its weapons as a set of toys, in which any can be used at any time without too much consequence. Doom Eternal treats them as tools, and you have to use them well to achieve success."
93,VG_Alex,"Jan 30, 2021",9,"Excellent first person shooting game with great design and shooting experience.Also the game have a good background while player to collect the story paper to know about that,Rock style music is pretty fit the game when the fight start. Review of ‘ Doom Eternal  ’ Graphic: 8.5 Music: 9 Narrative:8 Gameplay: 9 Score: 9.0"
94,LesbianofUs3,"Feb  7, 2021",10,"DOOM Eternal is an outstanding title with one of the best shooting I have experienced in gaming, It is a superb title with almost no flaws and adds diverse layers to an established genre."
95,Broach907,"Feb  7, 2021",10,"In DOOM Eternal enemies have weak points that can be exploited to either make them easier to kill or disable a capacity in them, such as long-range weaponry. The attention to detail here is astounding, as you keep searching for these during combat and start to learn their weaknesses. Targeting a weak point is the difference between killing a demon with few bullets or an entire magazine! It is satisfactory, too, as you get to hear a ""bing"" sound every time you hit a weak point."
96,Thundercock36,"Feb  7, 2021",10,"Don't listen to all the fools complaining about there being no ammo, you have a chainsaw that recharges itself and when used replenishes around half of your ammo. Rip and tear and, most importantly, chainsaw until it's done."
97,Luckystrikes69,"Feb  7, 2021",10,Its Doom 2016 but better. Better movement and more strategy. Enemies also have weakpoints which is cool.
98,Goku35367,"Feb  7, 2021",10,"Compared to the 2016 version, this game is overall better and a worthy successor,"
99,Fletcher23,"Feb  8, 2021",10,"Great game cerebral badass combat and levels.  intensity of Quake married with Doom's enemy roster and its violent, cathartic attitude."
100,Proflaker4,"Feb  8, 2021",10,Gameplay faster and better than Doom 2016. The game's subsystems have subsystems. This is a take or leave depending on taste
101,Watonsoup111,"Feb 15, 2021",10,"Probably one of the best single player, FPS of all times. Only would have been happier if there weren't quite so many maneuverability tests that were Mandatory (for us non-speed runners) throughout the levels."
102,Funkhozer39,"Feb 15, 2021",10,"When DOOM came out in 2016, I was shocked of how good it was. When DOOM Eternal came out in 2020, I was shocked of how better is than DOOM (2016). This should say something."
103,Kermiskey453,"Feb 15, 2021",10,"When you actually finish the game and feeling like a better player afterward will surely make you feel something inside. Accomplishment? maybe. Shame? partly. But mostly just sad that its over. Anyways gotta go melt my face with adrenaline, brain works twice as fast now and real life is way too slow."
104,Augmentl49,"Mar 25, 2021",10,"Visceral, brutal, fast-paced and challenging, Doom Eternal can seem daunting to someone not used to fast-paced first person shooters. But don't let that put you off - the game does a fantastic job of raising your skill ceiling as you progress, and enemies that might seem impossible on your first few attempts become near cannon-fodder as you master their weaknesses and understand the right weapon combos to apply. Doom Eternal is also one of the very few games I have experienced that produces a state of flow - where after a while you find yourself almost not thinking about the game, just reacting on instinct as you mow down enemy after enemy, never once staying still. At a certain point, something ""clicks"" and you become one with the game, and what was previously an endless stream of quick decisions in the heat of combat becomes something akin to a blood-soaked dance. The satisfaction of beating a seemingly impossible arena after several attempts is almost euphoric. Overall, Doom Eternal is one of the best games in recent memory, and the best FPS in its category hands down. A tribute to the original Doom with the addition of second-to-second tactics like never before. Get it, and Git Gud."
105,Nayjay61,"Mar 26, 2021",10,"In an age where every piece of media seems to be cannibalizing my childhood in an attempt to sell my own nostalgia back to me, Doom is a breath of fresh air. I love everything about this game; the pace, the lore, the gore, the mechanical skill, but most importantly, this game is so perfectly designed. It teaches you how to play it, gently pushing you into the fun zone - when you die, it isn't because the game is artificially hard, it's because you made a mistake, and you know exactly what that mistake was. To me, this is a perfect game."
106,High_Hopes_,"Dec 14, 2020",9,Better than 2016 Doom. Story added more depth to it and world felt more immersive than 2016 Doom.
107,Goon17,"Mar 25, 2021",10,Very fast paced first person shooter that gets even faster the more you progress so far I've played 11 hours and I'm having a great time with it I can only hope it gets better from here.
108,Xmadking874,"Mar 26, 2021",10,I haven't had this much fun in a long ass time. Great game to take your mind off college and to just enjoy. I bought it for the singleplayer and it did not disappoint.
109,Granpda1,"Mar 28, 2021",10,Expands on what DOOM 2016 did and did everything that game did... better! I really enjoyed how colorful the game is compared to 2016 and the variety of different environments
110,DeGlor,"Jul 18, 2020",9,"This game is simply awesome , from the gunplay to the setting to the pacing its all great, the story is far from good but its perfect for the game it is,and please dont skip the cutscense some of them are great, but if you are familiar with games its nice to start the game on high difficulty its there who all the mechanics start to work together nicely"
111,snakeeb2,"Jul 18, 2020",9,"I enjoyed it very much, it builds up on 2016 game and surpass it One of the best FPS ever, and one of the best 2020 games, its combat is so satisfying"
112,altrvega,"Jul 19, 2020",9,It is very fast and fun. Reminds me old Quakes and Dooms. Maybe music not as good as Doom (2016)
113,Bfg4000,"Feb  7, 2021",10,"Fun game. There is a lot to do while exploring the levels it features, and its gameplay is always filled with adrenaline and the exhibition of how good you can be while playing it. I had a great time with it as I went from being scare of demons to punching them out of existence!"
114,Teabg9402,"Feb  7, 2021",10,I highly recommend this game cuz you'll love to kill those demons with a bunch of different weapons and just kill all of them! no mercy allowed playing Doom or you're dead! Doom Eternal 10/10
115,Godtaisho5,"Feb  7, 2021",10,"This is, simply, the best FPS there is right now. Feels like an infuriatingly hard yet extremely fun amusement park."
116,KetchupStorm,"Apr 13, 2020",9,"I think this game is really, really good. The only issue I have with it is that there gap in difficulty from ultra-violence to nightmare is a bit too steep. On ultra-violence I beat most encounters without dying or in a few tries at best, however on nightmare I die a lot, and it takes me many tries to beat the same encounters i did with relative ease on ultra-violence. Aside from this i have nothing negative to say about the game."
117,INStellar_VIPER,"Apr 14, 2020",9,"Maravilloso, super frenético y adictivo, anima a volver a jugar la campaña y seguir mejorando. Su multijugador quizá sea la parte que quede cojeando, pero su punto fuerte que es la campaña es genial, ademas de que se profundiza en la narrativa del protagonista para explicarnos algo mas de su historia."
118,RIPtheWitcher,"May  1, 2020",10,Лучший шутер за все время. Есть пара багов по типу пилы которая срабатывает не всегда и блад панча. А так игра топ в которой нужен скилл. Инвалиды недовольны и оставляют плохие отзывы т.к не могут пройти игру даже на легком. Игра виновата а не их кривые руки лол
119,DoctorCringe,"Jun  6, 2020",9,"Okay, Denuvo's gone now. This game is safe to download and play. Original review:It is unacceptable to include Anti-Cheat software with Kernel-level access to your operating system in a video game. It's even worse to add it a few months after release without warning. Bethesda should not be able to get away with this. To clarify: Kernel-level access essentially means complete access to your operating system. Anti-cheat software should not need this level of access. Ever. I recommend that you stay far away from this game until Denuvo Anti-Cheat is removed."
120,ZetMoriz_,"May 22, 2020",8,"Новый DOOM вышел довольно отличной игрой. Сейчас я распишу сразу плюсы и минусы. + В игре хорошая музыка ( - есть некоторые моменты где она не подходит к обстановке), -+ графон (в DOOM 2016 была намного реалистичней графон, в 2020 он более мультяшный), + продолжительность,  + хардкор, + разнообразие мобов, - слишком медленное добивание врага, которое замедляет геймплей, а ты хочешь рубить демонов под хорошый музон не останавливаясь (хотя есть перк на ускорение, но это надо аж тратить 1 слот на это), + разнообразие оружия и их модификации, - блевотный интерфейс (хоть его можно и изменить, но он все равно остаеться вырви-глазным). Самый жирный плюс игры - это её оптимизация, за все время игра ни разу не вылетила или как-то либо подлагнула или начала фризить. Насчет сюжета ничего не могу сказать, он хороший и неплохой."
121,Surjashis,"Jun  4, 2020",10,Pure METAL & AWESOME!!!!!!!!! Went CRAZY while playing. This is got to be the game of the year.
