,User,Date,Score,Review
19,drksoulsforever,"Nov 13, 2020",1,"I'm so done with these endless remakes already, but the way they are marketing this is just awful. They took classic souls entry and painted it over, added hd textures, 60fps and now that's what console launch titles are going to be?? Not recommending this."
20,Nektarin,"Nov 22, 2020",0,This is not a demon soul.....Blm did their job.Not even close to the original.0/10
21,actualspiderman,"Nov 13, 2020",2,"Extremely weak entry into souls franchise. Other than graphics and fps boost, it has nothing special to offer."
22,geez99,"Nov 13, 2020",2,"I would recommend original so much more than this ""remake"". They took absolute classic and are trying to make quick cash with it. I still have original on ps3, you can get it cheap anywhere. This weak excuse for a remake shouldn't be a reason to get ps5. I'm very disappointed."
23,riddlemethis445,"Nov 13, 2020",0,This game is not worth it. It's buggy and it pales compared to superior original.
24,fightwithsword,"Nov 13, 2020",2,This must be most overhyped remake of all time. I bet people hype it up because it's console exclusive. I played it 2 hours and i'm already bored. 
25,SandraBenedrin,"Nov 14, 2020",0,There’s no reason for this remake to exist. The PS3 game runs better on PC as it is without the needless redesigns that ruin the atmosphere.
26,strongblood,"Nov 17, 2020",1,"The best thing of Demon's Souls were it's design and artstyle and Bluepoint has successfully ruined it, by editing characters, colors and architecture. On the other hand the bad thing about Demon's Souls were it's unbalanced gameplay and mechanics (you still need to grind items and can abuse some weapons in pvp) and Bluepoint didn't even touched it. Bad, very bad."
27,firsthere,"Nov 13, 2020",1,"Worst boss simulator of 2020. Can't believe people pay 60 dollars to die 100 times on one boss, just to move on to next boss and then next, over and over again. Sekiro at least tried to add some story. This is just meh."
28,Wickilini,"Nov 20, 2020",0,"It comes to a point that a challenge is turned into nosense, there is no fun in this loop."
29,AkiseKun12,"Nov 18, 2020",1,"Fun but with mechanics from a game from years ago, the graphics do not save it"
30,blyumazeiko,"Nov 19, 2020",0,"Если отбросить что она тормозит на ps5, неудобная работа камеры изза которой можно провалиться в яму и умереть так как узкие пространства с ужасным обзором, то что после каждой смерти надо начинать с самого начала, то игра довольно неплохая, но все вышеперечисленное в игре присутствует так что я жалею потраченных денег за это жалкое подобие игры"
31,Jhon71937,"Nov 22, 2020",1,É a mesma coisa no ps3 e ainda custa 300 reais mais 5 mil do ps5 não vale a pena
32,ando3000,"Nov 13, 2020",0,£70 is a total rip off. Greedy Sony trying to rob their early adopters. Rubbish. Don't waste your money.
33,Branvalis,"Nov 14, 2020",4,"Bluepoint reworked its core art, which was perfect as it was, leaving the part that really needed some next gen upgrades same as it was on PS3. As a result, you get nice graphics sacrificing the original eeriee and mystical soundtrack and atmosphere for a bunch of nice 4k screenshots with bombastic music but 11 years old gameplay. Play has no limits? More like marketing has no limits."
34,princessfurios,"Nov 15, 2020",3,"80€.Именно столько они просят за ремейк игры. 80, черт подери, евро.Давайте разберем по полочкам все, почему эта игра - ни стоит таких денег и уж тем более не стоит зваться наследником оригинала. Здесь, по классике нового ориентирования рынка Sony на запад, завезли BLM и SJW-мусор и прочие вещи, которым ним место ни в одной игре. Сеты персонажей выглядят прямиком как треш-фрики из Тамблера. Дизайн игры в целом и персонажей в частности был изменен на западный манер, потеряв былую оригинальность и самобытность. Персонажей сделали более ""репрезентативными"", как модно нынче говорить. И вы понимаете, о чем я сейчас. Про то, что герой априори небинарен и вместо пол здесь есть выбор между ""типом тела А"" и ""типом тела Б"", я думаю не стоит и заикаться.Обещания и реальность. Все мы не должны забывать громкие слова о трассировке лучей в игре на презентации PS5. А что в итоге? Это был обман, лишь ради громкого маркетингового словца. Про то что игра выйдет на PC и ""других платформах"" мы тоже помним прекрасно. Но ведь тогда не вышло бы просить за эту поделку 80€, верно, Sony? Конечно же, верно.Игра спокойно бы запустилась и на PS4, лишь с добавлением загрузок и в качестве ниже. Все мы видели The Last of Us Part II и то, что она прекрасно работала на прошлом поколении. И вы хотите сказать, что ремейк Demons Souls бы не пошел? Не смешите свою же аудиторию.Это глупость и жадность. Вопиющая. Ценник этой игре должен быть 40$, как у ремейка первой части Mafia. Не больше. А за 80€ и спрашивать с игры нужно, как с того, что стоит 80€. И это не цена данной ""поделки"". Ни в коем разе.Но, судя по оценкам, люди съели и это. И попросят еще. Тогда, впрочем, не жалуйтесь позже на то, какие сюрпризы вам приготовит Бобби Котик, поняв, как легко доить из такого стада как вы, ставящего 10/10 подобной ""игре"", деньги.Пожалуй, тут больше нечего сказать."
35,AceAscendus,"Nov 13, 2020",0,"Bluepoint completely destroyed the Soundtrack, Art Direction, Sound Design, Atmosphere and Environmental Story telling of Demon's Souls. Anyone who played the original Demon's Souls, but also likes this abomination is not a true fan of Hidetaka Miyazaki, From Software and the Soulsborne games. Only people who didn't experience the original Demon's Souls can like this garbage remake, because they don't understand what they are missing and what true Demon's Souls is."
36,snakemuho,"Nov 13, 2020",3,"To my knowledge, the appropriate term for something like this is ""Reforged"", not ""Remake""."
37,DigitalDevilSam,"Nov 14, 2020",1,"Completely ruins the aesthetic and the atmosphere and the soundtrack of the original game, which is the very thing that made the original a timeless classic. It reminds me of the WarCraft3 remake; a cheap cninese knock-off (no offence to the chinese)"
38,Buhan,"Nov 14, 2020",3,"Game play is decent however the artistic changes made this remake too difficult to truly enjoy, especially coming from someone who considered the original a favorite."
39,devilofumes,"Nov 13, 2020",4,"Disgraceful remake. FromSoft's art direction is lost here thanks to western developers thinking they know better. The environments, the lighting, the NPCs, the bosses and enemies, the voice acting, the sound design, and the soundtrack all have very drastic and awful changes to them. Don't get this if you're a fan of the Souls games."
40,tec,"Nov 14, 2020",0,"Game is more barebones than any other Souls game but suddenly after america retextures it, giving it only a visual upgrade, it is fantastic? no this game is a scam, demons souls was 9 years old with a 2 gen difference. it´s a glorified texture pack for 70 bucks + online tip, nothing new is added, no QoL changes. the visuals were just fine and releasing this as a consoleseller/ main lineup title is simply embarrasing. it was a dark gothic setting with little fantasy elements. now it´s bright and shiny. it´s wow reforged all over again, unfortunatly it´s released as a ""exclusive"" on a new hardware so people need to justify throwing their cash away for a new machine which tries even more to seperate you from your belonings and making you dependable from sony. big nope."
41,unotavailable,"Nov 29, 2020",0,"This is the laziest remake I've ever seen. There's been almost no changes at all. The only thing I noticed is the ability to send things to stash. Otherwise they just took the old game, put almost no work in it, slapped a $70 price tag and called it a day."
42,Hij45g,"Nov 13, 2020",0,This game lost its true style. A video game which was an good old game has lost its charm. It's difficulty system has been tarnished. I am really dissapointed
43,neoneekeri,"Nov 14, 2020",0,"This is an absolute travesty, I see no reason to give it anything above a zero when its quite literally the exact same game I already own but with an ""americanized"" artstyle. Bluepoint ""remade"" a great artists masterpiece by turning it into a disney animatronic ride where you need to be at least 110cm tall to enter. Its an absolute abomination and I cant decide whether to cry or laugh while comparing it to the original. A great testament to just how little SONY cares about games and how they only see them as products to milk for the lowest common denominator."
44,sleshdot,"Nov 16, 2020",1,"While the graphics is indeed awesome, the most iconic aspect of this game was its soundtrack. They ""remastered"" wrongly, removing all the iconic bits that made it so special, and now it sounds extremely generic fantasy music. The soundtrack of the Tower Knight boss fight? Gone. That's really a shame."
45,Emadddd,"Nov 13, 2020",0,One of worst remastered that I ever experiencedBravely I can say even god fall is much better than this ****
46,gamesssix,"Nov 29, 2020",0,"trash, too bad, you will only like if you are a franchise fan, if you're not, don't buy it!"
47,Lintzzz,"Nov 14, 2020",0,"Ridiculous long ways to go at the boss. Bosses are gods. Dark Souls 1,2,3, are infinite better, and now this refurbished...."
48,CollectRunes,"Nov 30, 2020",1,"Had solid potential, but sadly fell flat on pretty much every aspect. Other than 6ofps (that's like normal for every next gen game by the way, so it shouldn't be selling point anyway) it offer nothing really interesting. They don't do some crazy re-invention that would justify this remake like Final Fantasy VII Remake or Resident Evil 2 Remake. There's a reason why ""Psycho"" (1998) remake is so hated, but ""Dawn of the Dead"" (2004) remake isn't. Literally same thing matters for games as it does for movies."
49,Nostradamous,"Nov 28, 2020",3,"Really low quality,Absolutely Hollow content.Unbelievable priceAnd DissappointingComparabale at mobile games class!"
50,fairpricing,"Nov 30, 2020",0,Videogame publishers don't deserve 70 dollars just because they decided they want it.
51,and94,"Nov 14, 2020",0,"Well, most people prefer Lil Pump over Beethoven, so that explains the 10/10 reviews. Ruined the OST."
52,RoadtoHeaven,"Nov 30, 2020",2,"I'm pretty sure many people actually bought it, because there's not much else to play on PS5 right now (that's sad btw), but i strongly doubt that anyone deeply loves this game. What i'm seeing right now is that everyone is addicted to Assassin's Creed Valhalla and that's not PS5 exclusive. But for some reason everyone is using PS5 to play that, so maybe sony messed up with launch exclusives? I don't like Demon's Souls remake either, it feels boring and uninspired."
53,epicgamer444,"Nov 30, 2020",1,"@ GamingNordMediaNot just ""sources"". That's exactly what happened and i'm sure most people who have brain, already know this. This game got over 500 positive user reviews in first 2 hours. If you click on their profile it's very clear it's fake and some of them forget to translate it to english, so they posted review in their own language. So i did some research and basically it's bunch of asians from different asian countries who possibly get some money for writing positive reviews. So then some negative reviews came out that started calling it out and all of these were deleted. And now they have over 1400 positive reviews lmao. It's crazy."
54,Theboss2317,"Nov 14, 2020",1,"No tiene Ray tracing, no tiene 4k nativos, anda perfectamente los 60 fps y gráficamente no se ve tan como lo esperábamos, es lamentable que se utilizará para abrir una nueva generación, al contrario de la competencia que no tenía nada pero no la kgaron como lo hicimos aquí."
55,GamingNordMedia,"Nov 28, 2020",0,"The game is unplayable and the fact the developers refuse to put an easy mode in the game just makes the audience who actually can finish the game very small. There are sources that have come out and said FromSoftware/Sony paid the media to put a better score on this remaster. DONT TRUST WHAT YOU HEAR! If you like very very very difficult games then this is up your alley if not stay far away and don’t let positive reviews change you mind. This game caters to one audiences, people who love dying 60 times in one area"
56,jpw1978,"Nov 13, 2020",10,One of the best remakes of all time..You wont be dissapointed on this masterpiece..
57,RidiculousDeath,"Nov 15, 2020",0,Never thought I'd see a woke *souls game. This remake is SOULLESS. Sorry for the pun.
58,Torrant,"Nov 24, 2020",0,Probably the worst game i've ever played. Just can't bear it anymore. Demon's souls is now demon's Ruins.
59,doproyee,"Nov 13, 2020",10,blue point showed us how a remake game supposed to be. beautifully developed graphics and nicely made animations are pleasure to original fans.
60,Nezku,"Nov 13, 2020",10,"Great game in every way!  Best remake ever, best start to a new generation, this is how creativity is made"
61,Lolasoxd,"Nov 13, 2020",10,"The game of the best souls of my life! I can highly recommend it to everyone! Huge game! Great for character creation, graphics, visuals, mood. The controller makes the whole game even more amazing! There can be no complaints about either Ps5 or the game! Whoever scores this didn’t even play with it, just intentionally pulling down the game. Unfortunately, there are a lot of trolls. It is better not to deal with them. Maximum point for me."
62,Farhad_jz8,"Nov 13, 2020",10,Great remake.goodjob Bluepoint.its a great game to start next gen with......
63,san1739,"Nov 13, 2020",10,"Such a stunning remake!! Bluepoint games did a great work. The atmosphere is lit, the graphisms are incredible, the game can be at 60fps and the news soundtracks are beautiful.A must play for Soulsborne veterans and for newcomers of course"
64,Mahdiarsenali,"Nov 13, 2020",10,Awesome just awesome. What a remake.don't listen to haters this game is more than great
65,Sunda12xd,"Nov 13, 2020",10,The game is awesome! The plot and gameplay is very interesting and good Bluepoint nailed it
66,felipenavarro92,"Nov 13, 2020",10,"Thanks for that, Sony! This game is just perfect!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
67,xKikiRaptorX,"Nov 13, 2020",10,"The game of the best souls of my life! I can highly recommend it to everyone! Huge game! Great for character creation, graphics, visuals, mood. The controller makes the whole game even more amazing! There can be no complaints about either Ps5 or the game! Whoever scores this didn’t even play with it, just intentionally pulling down the game. Unfortunately, there are a lot of trolls. It is better not to deal with them. Maximum point for me."
68,VieRus8u,"Nov 13, 2020",10,"What is there to say, its a souls game. They took the game that started it all and built it from the ground out and gave it a rocket engine to boot.I love this when it came out on the ps3 and love it even more on the PS5. This game has everything you loved about the older game plus more, the only thing I was disappointed about was the 6th Archstone. Maybe they will get the go ahead to make a DLC where they fix and finally give everyone what they wanted for so long...a whole Archstone and new lands to explore."
69,Xavion,"Nov 13, 2020",9,"I am not sure what else to say other than this game is absolutely beautiful and smooth to play. As a massive souls fan I cannot recommend this game enough, the environments and atmosphere are amazing. The combat feels good and build diversity is high My only knock on the game is item weight, I really feel this one thing is just a bad design, I did not play the original but I saw others voice their displeasure over keeping it as well If you are a fan of the soulsborne series then I highly recommend you give this game a playthrough, with the active online community its going to be a blast"
70,Alixa2s,"Nov 13, 2020",10,Bluepoint has done it again. Another great remake. Great gameplay with smooth frame rates and one of the great visual graphics in video game history. Games like this are the why PlayStation has always been better than Xbox.
71,Coastal2009,"Nov 13, 2020",10,Amazing game. I’m a huge souls fan and this game has not disappointed. Highly recommended.
72,Memo_,"Nov 13, 2020",10,Best remake I ever I can’t believe that a soul game can be that beautiful hard game of the year without second thought thank you bluepoint for this masterpiece
73,Gaara_5,"Nov 13, 2020",10,"Like the original, it is very impressive and soulslike lovers will love it."
74,ZeNx_,"Nov 13, 2020",10,Unbelievable remake. Bluepoint has done a fantastic job. It is the best game visually I have ever played. WHAT A GAME !!!
75,magusar0707,"Nov 13, 2020",10,"Such a stunning remake!! Bluepoint games did a great work. The atmosphere is lit, the graphisms are incredible, the game can be at 60fps and the news soundtracks are beautiful.A must play for Soulsborne veterans and for newcomers of course"
76,Carlosxd80,"Nov 13, 2020",10,"Bluepoint has done a great game this time, gameplay is smooth and locked at 60fps. The plot is incredible and interesting also there are a lots of weapons to use. Everyone needs to play this"
77,JoeAmoudi,"Nov 13, 2020",10,"Bluepoint are the masters of remakes and demon's souls is their best work, the best graphics ever."
78,VictorMezza,"Nov 19, 2020",0,amazing it broughts more life at one game that revolutioned the rpg games and born the souls saga bluepoint games maked a very good work on it 10/10
79,reaper117,"Nov 13, 2020",10,one of the best souls games! just stunning! it may be one of the greatest launch titles ever!
80,djape,"Nov 13, 2020",10,"As a souls game lover, it doesn’t get much prettier and performance wise better than Demons Souls PS5. This is truly a next next experience. Game is 10/10. Thank you BluePoint for remaking a masterpiece."
81,Asorr,"Nov 13, 2020",10,This game ist pure Nostalgic. Good graphics same feeling. I highly recommend this game
82,damkos,"Nov 13, 2020",10,If you like the souls series but never had a chance to try out demon's souls now it's the perfect time. Insane graphic overhaul and solid 60fps throughout.
83,Trevor18,"Nov 13, 2020",10,"A great game, everything is in the best possible shape and it deserves a perfect score."
84,Valdirr,"Nov 13, 2020",10,Jogaço pra quem é fã da franquia Souls é um prato cheio.
85,Yourboynik,"Dec  7, 2020",10,"Demon's Souls is now my favourite souls game. I believe the atmosphere, music and combat work amazingly together. Bluepoint have done an incredible job remaking this gem, it's one of the most visually stunning games I have ever played. Can't wait to see more from them in this next generation of games."
86,steveo481,"Dec  8, 2020",10,"Tough as nails, but a blast to play. It’s even better looking than I expected. The gameplay is very fluid and there were never any deaths that I didn’t step back and say, “well, that’s on me. I did (insert rushed tactic).”  Great game!"
87,Farhan_am,"Dec  7, 2020",10,Has a wondeful graphics and a wondrful story.It is prefect. I realy love this game
88,Pandur,"Oct  1, 2021",10,"With all the zero-score-review-bombers gone quiet, the extraordinary quality of both the original and the remake really translates into the excellent scores this gem deserves. It's a remake of souls and with soul. Everything is done with the right feel and so much love for detail. While all that was good and griping in the first place is left intact, visuals, atmosphere and controls were raised to a whole new level. A fully justified 10 it is."
89,Asyamura,"Dec 18, 2020",10,"all the 0's and 1's are there to tank the review scrore of this beautiful game. Digital Foundry has covered all the technical aspects. The game play is so good, Played the first version on PS3 when it came out, this was a great kick of nostalgia to the START of all Souls game. They added multi directional roll which wasnt there before and also the sounds of spells are so good. on my 4K HDR tv this is a JOY. I am proud to say this was my first platinum on PS5."
90,potatofruit,"Dec  5, 2020",10,"Brilliant, much better than all off souls-like, that i played earlier. Challenging. Graphics are wowwowwow"
91,Dudraug,"Dec  2, 2020",9,I haven't played in OG. But I've played in all other souls-borne-sekiro games. I'm happy that I can play in this game with modern graphic and original From Software gameplay. I know that there are people who say that atmosphera of og has been changed and game is not dark anymore. I disagree I can't say nothing about og but remake has dark dark dark atmosphera. I definitly like this game.
92,vzermiani,"Dec 10, 2020",10,"Demons souls foi meu primeiro game lá no PS3. Esse remake trouxe toda a nostalgia daquela época, mas em uma roupagem insana de bonita. Os gráficos estão absurdos e foi uma ótima forma de estreiar o ps5."
93,ziko_xman,"Dec 11, 2020",10,"my first and favorite souls game, this game was and still a masterpiece the remake make everything better ."
94,wangweixun,"Dec  7, 2020",9,This is the first soul's game that I didn't give up. It is hard but it is fair at the same time. You just need to know the tricks.
95,Bunkerbudy,"Dec 11, 2020",9,"I'm not going to spend a lot of words on this one. It's just an amazing game/remaster.Timeless base PS3 game + stunning work from Bluepoint again, making this game superb!"
96,Danniel929,"Dec 10, 2020",9,Bacana o game para um fã está D+Espero que faz a mesma coisa com o Bloodborne
97,LukasBoii,"Jan 25, 2021",10,"My first ever Souls Game, and it is amazing. Beautiful graphics, good gameplay."
98,skelly286,"Dec  7, 2020",9,The remake doesn't necessarily change any mechanical gameplay features but it is a friendly reminder and a very significant love letter of how far From Software has come.
99,J2ise,"Dec  9, 2020",9,So this Remake is just that a remake of the original with a few differences. This game has been fun to play. Its more clear to see in the dark then the original. I have made 3 builds and all are still fun.so the reasons it wont get a 10 is because its not done. seems like it being a ps5 game it dose lack some Umff im hoping there will be dlc and we finally get that world. Its a beautiful game and great job Bluepoint.
100,somegoodstuff,"Aug 22, 2021",0,"Easily worst souls game of all time. It's just so empty and boring, as remake it should innovate, but it didn't at all."
101,ccmillertx,"Dec 20, 2020",9,"I am really enjoying this game despite how bad I suck at it. I never explored the Souls series before Demon Souls on PS5 but the sheer lack of titles this early on for ps5 led me to give it a try. Its hard! Really hard for me. I rarely stray from sports titles and the odd shooter so the whole concept was slightly new to me going in. I bought it the first weekend PS5 was out and I have yet to beat The Lords Path or even get into the online parts of the game ( someone showed up and killed me. I dont even know why they bothered) . Despite my slow progress Im loving every minute of it. I love cruising through Gates of Boletaria knowing whats around every corner. I havent even begun to explore the other worlds/archstones. Like I said, I suck at this game but sucking has never been so much fun. Main reason I didnt give it a 10 was the lack of a way to delete old character and to a lesser extent the camera gets a little unstable at times."
102,DiS82,"Apr  6, 2021",10,Whats wrong with all those 0 reviews? Lol? Game is masterpiece and Forms best Soulsgame to date. Maybe Bloodborne is only one that can rival it. And this remake looks and plays absolutely beautiful.
103,Dinosaur83,"Dec 22, 2020",10,"Greatest launch title of all time in my opinion! I’m a massive souls fan and was always getting a PS5 so this was an absolute no brainer, plays amazingly, graphics are immense, and just a wonderful experience from start to finish. I finished the game and collected all trophies without any guides etc, and took me 85 hours, and even up until the end of my 3rd playthrough, i did not want it to end, its all i have been playing for the last month, and now its over theres a giant hole that needs filling!!!"
104,Mmartinez,"Feb 23, 2021",10,"This is one of the most beautiful and well done remake I've ever played, it is completely original and respects so much the original game, we could say this game is the father of souls game, go wherever site you want to go this game is amazing and everyone is loving it, ignore the critics of the salty xbox guys at this site."
105,HellsaintED,"Jan 20, 2021",10,"It was my first ever contact with Demon's Souls, despite having played all Dark souls and Bloodborne, and this game is now probably one of my favourite from the souls series. Stunning visuals and sound design, smooth gameplay and overall a really fun and addictive experience that I spent 70+ hours immersed in so far."
106,Valvados,"Dec 11, 2020",10,"Bluepoint dit it again, they managed the unmanageable and created a masterclass remake. I'm a die hard Demon's Souls fan and I love this game. Thank you!"
107,Vlad101,"Dec 23, 2020",10,"На данный момент (декабрь 2020) - это единственная, нестоящая игра нового поколения.И Блюпоинст с Джапон студиус сделали очередной ремейк, невероятного уровня качества."
108,jrow,"Jan 25, 2021",10,"Can’t help, I’m addicted to this game. Don’t listen to the haters, games like these are not created for them. It is a beautifully designed remake and has everything a souls fan can dream of. Performance on PS5 is also absolutely great, almost no loading times, great visual effects, smooth 60 FPS. Probably never enjoy a souls game more."
109,ARTORIASSIF,"Dec  4, 2020",10,"This game is probably one of the best this year, and perhaps even the best in the series, because the developers have made great gameplay, good graphics, and great battles."
110,SaintTeemo,"Dec 20, 2020",10,"What an experience, from the very first cutscene, to your first boss encounter(ouch) to being thrown into the world of demon’s souls ready to explore, conquer, unlock hidden doors and discover the secrets that lies within, being a lunch title makes it even more impressive, the game looks absolutely breathtaking, plays and feels so good, the score is incredible and very captivating, as a new comer to the souls genre, I’m so hooked on it I’m now exploring the other souls game, this is a great game, at least in my experience, and I really do recommended it just for its next gen feel, a quality product overall"
111,bandito925,"Apr 13, 2021",10,"The people who rated this game poorly are hilarious. 50% of them are allegedly upset because they this game is nothing new. Bluepoint essentially remade the same exact game so it isn't worth the money. The other 50% of them are allegedly upset because Bluepoint changed too many things. They feel like Bluepoint should have just rereleased the same exact game with a better resolution.So of these people are also saying that they are upset that Bluepoint made the game 60fps. According to them, this game was designed as a 30fps game, so Bluepoint made the game worse by making it 60fps (keep in mind, anyone that actually bought and played this game would know that there is literally an option in the menu to run the game in 30fps.Strange how they wouldn't know this when they allegedly own and played this game? The best was from ""SoundOfTheSun"". This user thinks this game's graphics are average or a little above average, which is hilarious considering that literally everyone who actually played this game would immediately notice that this game has easily the best graphics out of any console game.It could be argued that the graphics are better than any PC game as well. So this was a very strange opinion. I have a sneaking suspicion that most of the people writing bad reviews are people that are, in reality, simply upset that they will never be able to actually play this game. This game was originally accidently announced as a multi-platform game, meaning it would come out on Xbox and PC. However, when Sony cleared up this error and confirmed it was a PS5 exclusive, a large number of Xbox & PC owners were strangely upset. This is literally one of the best games out right now and you would be doing yourself a disservice by skipping out on this game"
112,DSouls_guy,"Feb 26, 2021",10,"Demons souls on ps3 was already a piece of art, and the remake on ps5 has improved everything from the original!!! Best remake I've ever had the honor to play. Ds is an 11 out of 10!!!"
113,DaddyOtis,"Dec 22, 2020",9,"When I first started playing I was unaware of the “souls franchise” way of doing things. After finally understanding the mechanic of leveling up, getting to that next short cut and being able to finally beat an intimidating boss.... I love it! From soft made a fantastic game, and Bluepoint delivered on the next gen remake!"
114,Edgard86,"Dec 16, 2020",9,"Remake maravilhoso, extremamente fiel ao original porém mais bonito e sem bug. Achei que o game ficou mais fácil em alguns chefes, mas não tenho certeza. Defeito: Modo resolução do game não entrega nem 30 fps, impossivel jogar.. Não houve um tratamento de suavização nos frames, parece que fica em 20 fps... Nao da nem pra cogitar em não jogar no modo performance. PSN: Edgard_1986"
115,Rekof,"Apr 14, 2021",10,"It is basically reinvisioning of one of the best games ever made. Basically improved Des in every way,.. State of the art graphics with added animations for more weapons (back stabs, parries) Some levels maybe more moody in original, but I personally like all the design choices."
