,User,Date,Score,Review
25,whatajoke,"Aug 22, 2021",0,"Let's be real here, only reason this game got any attention was because last of us 2 was so bad and people wanted to pretend that this game is super good. Actually they are both generic games. Yes it is better than last of us 2, but in general this game is absolutely nothing special. Not recommending, specially without no free upgrade."
26,Jinxthegame,"Aug 22, 2021",0,"Overall pretty overrated and bad game, i'm very disappointed that i wasted money on it. Don't make my mistake."
27,thexilhs,"Aug 22, 2021",0,"Literally nobody plays this game anymore, this game died out before 2020 ended. Main reason it was hyped up was because last of us part II had to fail in sales compared to this one. Nobody actually cared about this game. I personally don't like it all, generic rpg."
28,bringthenews,"Aug 22, 2021",0,Here's bunch of fake 10/10 reviews who are trying to pretend that this game is good. But thankfully most people already know what fail and rip off this game really is. What a terrible shame. If i could i would give this game -1 stars. Just plain awful. I hate this game so much.
29,Reddeadmm,"Aug 22, 2021",0,"It is madness that the PS5 upgrade is locked behind a double paywall. First, you have to buy the DLC, and then you have to buy the upgrade. That’s beside the fact that the upgrade almost does not improve anything in the game. Sony is losing customers and causing bad PR by trying to squeeze all the cash out of people who like Sony games."
30,vitor_1707,"Aug 22, 2021",0,"A atualização de forma alguma justifica o valor cobrado, chega a ser vergonhoso pagar 159 reais nisso. Aliás, a sony precisa rever a política de preços da PSN urgente no Brasil. Está ficando impossível comprar seus jogos."
31,CoolGaming,"Aug 22, 2021",0,"This ""expansion"" is absolute rip-off. Way overpriced and game itself is generic at best. Disregard all 10/10 Scorers."
32,EugeniuML,"Aug 22, 2021",0,"Я могу понять почему DLC стоит денег. Я могу понять почему обновление для PS5 стоит денег. Но я искренне не понимаю почему я, покупая игру на старте за 4500 рублей, должен сейчас за обновление для PS5 доплачивать 2150 рублей, когда те кто не покупали игру вообще, могут купить всё сразу за 5500 рублей. Выходит что за то что я подержал игру на старте должен платить сейчас просто так на 1150 рублей дороже! Я не буду поддерживать такое отношения к игрокам!"
33,Brigade227,"Aug 22, 2021",3,Ghost was an already amazing looking game. I guess I kinda hoped for more with the directors cut. But in reality it’s just that—-a directors cut. Some extra content that was already on the PS4 disk. You can Sony is pushing their developers like Sucker Punch and Insomniac Games to rush new content to the shelves. I’d wait for this to go on sale.
34,Jack85,"Aug 22, 2021",0,"Predictable and boring story, annoying quests and overall empty feel of the world make this one of weakest games i have played in very long time."
35,HAMODY99,"Aug 22, 2021",0,Why 70$ for ps4 game And why 30$ for only 9h little content You must give us free upgrade because we already paid for your PS5
36,ashutoshnegi,"Aug 22, 2021",0,is this event worth it when the upgrade is almost as expensive as getting kena bridge of spirits which looks goods in CGI trailers. sorry this aint worth your $
37,Asmar443,"Aug 22, 2021",0,"The same game, worse visuals, Price is a joke. I absolutely feel being robbed by SONY, Its the same game with higher price"
38,somegoodstuff,"Aug 22, 2021",0,This game is just lazy Assassin's Creed rip-off that got popular only thanks to last of us 2 hate.
39,FrostyFeet97,"Aug 22, 2021",1,"The same game, worse visuals, Price is a joke. I absolutely feel being robbed by SONY,  Its the same game with higher price"
40,aaronjf94,"Aug 21, 2021",0,They did almost nothing to upgrade it! It also in some ways actually looks worse than the ps4 pro version! This to me is theft! They won't refund me for the directors cut!!!
41,SOLIDIFIEDSNAKE,"Aug 22, 2021",1,"GoT was one of the best games released last year and I absolutely loved it. I was excited for Director's cut when it got announced. The upgrade path is so ridiculous and people are rightfully angry about it. Iki island expansion is still great and there is some good content here. APart from some minor crashes it's totally worth $20. What's bad is the extra $10 you have to pay just to unlock basic PS5 features which are promised for all PS5 games. I have no objections to pay for next gen enhancements when they are done right. Metro exodus, Miles Morales, FF7R, Star wars Jedi Fallen Order, Doom Eternal, A Plague's Tale and lot other games got next gen enhancements which significantly improved visual quality using next gen lighting, shadows etc, supporting Dualsense features and these are all given for free. Though GoT on PS4 looks great, I hoped for some changes in lighting, textures, shadows and draw distance as it's not a free next gen upgrade. Turns out it's just a mere resolution bump and slightly reduced load times. Such a dishonorable move that totally does injustice to this great game and Suckerpunch/Sony deserve these user scores."
42,loganzet,"Aug 22, 2021",0,"Que pedazo de porquería, se ve mejor en la PS4 pro que en la ps5 encima lo dan a precio de nuevo, no lo compren mejor guarden su dinero"
43,HeisenbergIND21,"Aug 21, 2021",3,"A player who spent $70 on launch would have paid $100 in total to get the PS5 edition of the DC! Instead of giving a Game Pass like service, Sony and PS are rather busy duping it's own consumer base."
44,Ossesque,"Aug 22, 2021",0,"If I want nothing but better graphics on ps5 and the only version I've tried is the original ps4 version, I have to pay 30 USD. Even if I'm not interested in the new island."
45,D4vid,"Aug 21, 2021",0,"Same game sold two different times in a 12 month span. Ridiculous.I hope this trend of remaking/remastering games stops, especially when it comes to games that already were top notch in terms of graphics and hardware usage.This game is basically a joke."
46,Alonsox123,"Aug 22, 2021",0,"It is annoying that they charged 30 USD for this expansion considering how old is it, they recycled this to charge us full price for it with a 5 hour DLC and there are tecnically no graphical imporvements."
47,TheoreticalHero,"Aug 21, 2021",0,"No vale el precio, cuando la competencia te da las mejoras gratis. SONY te cobra por ellas y todos los fanboys ridículos le hacen una doguesa a Sony y le aplauden. Hay que dejar normalizar las malas prácticas en la industria, esta es la situación con este juego un DLC corto muy corto a 20 dolares y una actualización que debería de ser gratuita no valen el precios, piensa en tú bolsillo NO en el de las corporaciones"
48,MakgSnake,"Aug 21, 2021",1,Just wanted to play this game with all the PS5 features but you can’t as the update is locked behind a paywall. PlayStation is really screwing with their fans and sad part is the ponies are actually celebrating this horrible practice. Director’s Cut is nothing but a money grab. UPDATES should be free.
49,bkera,"Aug 21, 2021",10,Ghost of Tsushima: Director's Cut (PS5)  is a great game !!!!! 
50,Ngocha729,"Aug 26, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều7128648721674649821"
51,Lucifer_Inferno,"Sep 28, 2021",10,"Великолепная игра и техническая реализация на высоте, на PS5 проходить эту прекрасную игру особенно комфортно и приятно."
52,Killlask,"Sep 19, 2021",10,For me it is worth the extra money. I will Platinum it again for sure. Must buy for all PS5 owners
53,Neo-BRAT,"Sep 22, 2021",9,"Довольно нелепый паркур, но великолепная боевая система и восхитительные пейзажи. Играть очень интересно, но до шедевра не дотягивает"
54,Inuyasha1,"Aug 27, 2021",10,"고스트 오브 쓰시마도 물론 세키로와 함께 근접 타격감에 있어선 최강이라 호평받는 갓겜이었지만, 이번 고스트 오브 쓰시마 디렉터즈 컷은 근접 타격감은 물론 그래픽이 훨씬 더 진일보한 초갓겜이 된듯함. 적군들의 Ai 인공지능도 수준급으로 높아지고, 게다가 세키로, 다크소울3 같은 소울류, 블레이드앤소울처럼 적군들도 강해져서 난이도도 어려워졌음. 특히 주술사는 특유의 버프 공격 때문에 순간적으로 적군들을 모든 공격을 무효화시키는 광전사로 강화시켜서 대적하기가 까다로운 적 중 하나. 이번 이키 섬은 쓰시마 섬보다 규모는 작지만 훨씬 짜임새 있고 밀도는 더 거대한 듯한 느낌을 줬음. 그리고 플스5의 SSD 덕분인지는 몰라도 일본어 립싱크도 훨씬 자연스러워졌고, 뭣보다 로딩 속도가 그냥 삭제된것 같았음. 고오쓰도 로딩이 빠른 게임으로 유명한데 고오쓰 디렉터즈컷은 그냥 로딩 자체가 없어진듯한 심리스 오픈월드 같이 느껴질 정도로 경이로웠음 ㄷㄷ 금나라 돌격기병대 괴자마(철부도), 고구려 개마무사처럼 말을 타고 적군들에게 돌격해 파괴시키는 돌진이나귀여운 고양이 등의 동물들이 등장한것도 귀엽고 좋았음ㅋ그래서인지 고오쓰보다 고스트 오브 쓰시마 디렉터즈컷이 훨씬 더 메타 평점이 높아진듯 ㄷㄷ"
55,Hugoleosantiago,"Aug 26, 2021",10,Uma nova história de 10h a 15h de duração com a mesma qualidade do jogo principal
56,anhdung20,"Aug 26, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều841278274274827"
57,Haihai2848,"Aug 26, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều1y486124981268412689689412"
58,Hjskenj82,"Aug 26, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều677478478459598"
59,and32,"Aug 26, 2021",10,"Jogo lindo demais, quem gostou do primeiro vai adora essa dlc tooooooooooop"
60,Heolon2io,"Aug 27, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều72646128998261984"
61,Tetuonf1828,"Aug 27, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều81241686894126896894"
62,Botean82828,"Aug 27, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều8124681961648286964"
63,Duchinh1881,"Aug 27, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều18926489826290412690"
64,Thiai28821,"Aug 27, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều18924691868146891264"
65,Kwjebenejke,"Aug 27, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều1289462678126982748927948"
66,Hungtran2991,"Aug 27, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều81246217826412678694812"
67,Gamer_geek2,"Sep 20, 2021",10,"One the best games i played this year ,great graphics , amazing combat and the ost "
68,VGConsoleAPE,"Sep 27, 2021",10,"Jim's cut of Ghost of Tsushima is a TERRIFIC addition to PS5's already extremely robust year 1 library of first party titles! The improved visuals and performance, utilization of the DualSense features, Japanese lip sync, Iki Island expansion on disc, and new content added to fantastic multiplayer mode Ghost of Tsushima Legends make this absolutely worth the price to upgrade. NICE WORK SUCKER PUNCH!"
69,Powepat,"Aug 25, 2021",10,I never play it before.I buy director’s cut and it worthy.Never play samurai experience like this game.
70,Namhai123abc,"Aug 25, 2021",10,"Tuyệt vời game rất đáng tiền, bỏ ra thêm 30$ là một lựa chọn tuyệt vời, địt mẹ mấy đánh giá đỏ ngu lồn kia"
71,sheep255174,"Aug 25, 2021",10,"Tiene bugs si, pero es normal al principio de cada juego. Este juego es mas de lo que esperaba."
72,onepiece255174,"Aug 25, 2021",10,Ghost of Tsushima Director's Cut refreshes the original game and also add iki island to give players more activities and more opportunity to slay mongols with their Katana!
73,Nguyenhai,"Aug 25, 2021",10,"game hay vcl, địt con mẹ ra thêm bản director's cut tuyệt cmn vời ạ, nice game"
74,sheep455246,"Aug 25, 2021",10,"Consider myself lucky that I haven't tried this game last year, brand new experience with this edition is full of WOW !"
75,DC86,"Aug 25, 2021",10,This game is a masterpiece. Just ignore all those 0 ratings from those crybabies. I just hope that their consoles get broken. This is what these spoiled kids deserve
76,Chistor,"Aug 25, 2021",10,"game hay vcl, địt con mẹ ra thêm bản director's cut tuyệt cmn vời ạ, nice game"
77,Nguyenhai124,"Aug 25, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều"
78,NoTaRetard,"Aug 25, 2021",10,Since I'm not a brain dead troglodyte I'll explain how this game works to the people who review bombed this game. It's 10 USD to upgrade to the PS5 version. It's 20 USD for the DLC.Hundreds of people worked on this game for for 5 years. Pouring their heart and soul into this beautiful game with ZERO microtransactions. They gave us Legends FOR FREE. WHAT THE ACTUAL **** IS WRONG WITH YOU PEOPLE? They added 10 dollars worth of content to justify the 10 dollar upgrade to the PS5 version. Ya'll are the ****ing worst.
79,Rafa718,"Aug 25, 2021",10,"Muito bom, uma pena ter perdido o Nobu anteriormente. Poderia ser mais longo."
80,TheLimeInc,"Aug 25, 2021",10,"One of the best games I ver played, environment and gameplay 10/10 and mssions are amazing."
81,Namhai194,"Aug 25, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều"
82,Tranthuy12o,"Aug 25, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều"
83,PMG-Writer,"Aug 25, 2021",9,"Sony and the developers at Sucker Punch released a great title in terms of gameplay and graphics, Ghost of Tsushima, for the PS4 and PlayStation 5, then as now. The storyline and the many little narratives will keep you in front of the TV for hours. In terms of gameplay, you'll be able to completely let off steam and the developers will always give you a free rein. Thanks to the new expansion, you'll get even more content and you should definitely go to the island of Iki. Nevertheless, the camera doesn't always run perfectly. On the other hand, the graphics and the great soundtrack can once again collect important points for the overall rating. If you own the game or get the full load of Ghost of Tsushima on your PlayStation 5, you won't be disappointed in either case."
84,Unbiasedgamer23,"Aug 23, 2021",10,Sucker Punch has managed to make my favorite game of all time EVEN better. The graphics have definitely improved a bit and Iki Island is amazing. Highly Recommend.
85,Miguels4games,"Aug 25, 2021",10,"Jogo sensacional, um dos mais lindos do mundo, combate perfeito ! nota 100000000, que a sony faça mais jogos nesse estilo ............"
86,Tranthanh183,"Aug 25, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều"
87,AsahiBlade,"Aug 24, 2021",10,"Ghost of Tsushima open world captivated me in a way that no other game has done since a very very long time and to see them expand this with Iki Island is amazing with so many different varieties of biome and so many added side quests and things to collect, the director's cut is an absolute must for the fans of the original and for those who were unable to try this game when it came out first you all are going to love this so much. Sucker Punch ROCKS!"
88,Phungdo991,"Aug 25, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều"
89,scouse,"Aug 23, 2021",8,"I bought this and am enjoying it. Do I agree with paying the price, well yes otherwise I wouldn't have bought it. For all those saying Sony should do this free, obviously have never ran a business. I don't expect Ford to give me a free car when mine is updated to the next model, I end up having to purchase a new one. If you like it buy it if not shut up about what they should be doing."
90,marvsfontanilla,"Aug 24, 2021",9,Story: 9Graphics: 9Sound: 9Gameplay: 9Game Time: 80 Hours (Main Story) + Expansion
91,Hoanghai183,"Aug 25, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều"
92,rgarrido1992,"Aug 24, 2021",9,"Parecía imposible mejorar Ghost of Tsushima, pero lo han conseguido. Juegazo como la copa de un pino y con más contenido (además se puede decir con certeza que es una ampliación importante y de calidad, no es solamente skins). Encima 60fps y 4K. Deluxe"
93,Davidcuia,"Aug 24, 2021",10,"The best and better game samurai . Playstation house of games better of better , simple Playstation is the besta in games."
94,tjhillman,"Aug 24, 2021",9,"The expansion has been review bombed for its price (which is exorbitant) but the DLC is incredible as a whole. Don’t expect a long winded main storyline, but the content this island provides and the themes of regret and forgiveness are absolutely nailed."
95,Oorangootan,"Aug 22, 2021",10,"Beautiful, from start to finish.visuals, story, combat, the open world are all superb"
96,DKEMIL,"Aug 24, 2021",10,"I haven't got to play this game yet, but I will consider this version a reason to buy a PS5 along other reasons of course. I just don't think that it's fair that this game get review bombed, because some people are unsatisfied with paying for an upgraded version.I will get a PS5, when either of the following points are made out, and when it's available of course:1. If a new PS5 model comes out that's not backwards compatible2. If there comes a special edition version af a PS5 that's unique.3. If there begins to come exclusives out only on PS5. I look forward to get to this game at some point - maybe only in a matter of one month from here, I might get it on PS4, men of course I will have to try and enjoy the Director's Cut edition on the PS5, when I finally get to that point."
97,Frankdnb,"Aug 23, 2021",10,"Amazing game, the story is a bit bland but the overall game is very much worth playing. The quality of life upgrades and the expansion are great. This is a must have for PS5 owners."
98,Tunisaiyan,"Aug 23, 2021",10,This Playstation exclusive game is wonderfulNative 4K 60 fps Dualsense optimized More beautiful than ever before
99,Fonta99,"Aug 23, 2021",10,"The main game remains amazing, nothing to say more than that, you MUST play it. The DLC is pretty cool, it has new additions to exploring, fighting and to enemies. The new island is not that big, probably 3/4 of the first part of the main island and the new story is on avarage 8/9 hours long. None the less it's a great addition to an already great game. If you enjoyed GOT at lauch you will enjoy the DLC. People are review bombing it just for the 10$ you have to pay to get the PS5 upgrade. I understand it isn't great but there's no need to review this game with a 0, just don't buy it and shut up. The DLC is worth 20 bucks if you don't want to pay the 10 bucks for the PS5 upgrade just buy the DLC for the PS4 version."
100,Luger86,"Aug 24, 2021",10,"Great DLC. More quality texture, 4k hdr give a great pictures. New location give a new enemy  what give a new battle tactics."
101,Dirtyfacesmook,"Aug 24, 2021",10,everyone of you xbox users who got use to FREE everything should be ashamed of yall damn selves!!! this game is great and the only reason you bombing this game is because the ONLY good game on xbox rn is FLIGHT SIM i play it for 30 mins then turn on the PS5 !!!!! WHY? BECAUSE THEY HAVE GAMES !!!!! YALL DISGUST ME !!!!!
102,AntiReviewBomb,"Aug 23, 2021",10,"Don't Believe the NEW FAKE SCORES. as soon as embargo dropped, all these ""reviews"" came form salty people who didnt even buy or play the dlc with ps5 features. I bought the DLC with the ps5 upgrade and its a GAME changer. 3D Audio is so impressive for this game, Haptic Feedback makes every blade strike feel real, moving around and horse riding is a blast, even putting your sword back in its sheath feels real. you can feel the steel go inside the hollow case. its so real. The 4k resolution looks beautiful on my OLED tv, its so beautiful in HDR. and those are just some of the ps5 improvements. its 60fps at 4k, amazing.the DLC itself is so good, so much new stuff. new ways to play, just brilliant. i wont spoil anything. play it yourself."
103,Deathbyrope,"Aug 24, 2021",10,"This is the best possible version for one of the best games of the last generation. The new island, new enemies, duelsense and 3D audio features, along with the real world feeling they captured is just incredible. It's a must play especially if you haven't played it previously."
104,PilotoIrineuJr,"Aug 30, 2021",10,Comprei o jogo em mídia física e estou super feliz com o jogo é com os conteúdos extras. Valeu cada centavo. Quem está reclamando nem comprou o jogo.
105,ghostofspiderma,"Aug 23, 2021",10,"Never played the original, but having a blast with the new version.  Story is solid (at least from the few hours I've played), combat is a blast, haptics may not be quite as good as Returnal but it still gets some use out of the controller too.  Based on the negative reviews the biggest problem with this title is a company wanting to be paid for their work."
106,Gerald0,"Aug 23, 2021",10,"Ghost of Tsushima is amazing. The art direction, soundtrack, story, combat, everything is so good. The iki island DLC is worth it"
107,DaKiddChriss,"Aug 23, 2021",10,"I personally liked the expansion thought the iki story was great and I loved it, I thought the graphic coulda used a bigger boost but other than that the game was great."
108,SkatchyBogan,"Aug 23, 2021",10,"Such a good game and now I get to play it at 60 FPS with a higher resolution and the load times, well there are none! The new DLC was amazing, definitely worth playing!"
109,iovanovmarcel,"Aug 24, 2021",10,"Amazing game. Hardly any bugs, working well on my PS5. I was worried that waiting for an upgrade might not be worth it, but it is. I didn't play the game until the PS5 version came out, and I'm glad I waited. Worth the Full price"
110,Spencersboy,"Aug 24, 2021",10,"I wish me dad could get games of this quality on gamepass. But sadly he can't.  Xbox game studios don't have the talent. Another masterpeice from Sony's 1st party studios. This time with higher framerates, enhanced graphics, and whole extra Island to explore. Brilliant."
111,Rellots7,"Aug 24, 2021",10,Great game love the haptic feedback . All ZERO RATINGS ARE LIES ........... Anybody complaining about price must work for FREE cause devs deserve to get paid if they put in the work SORRY NOT SORRY
112,Lyhin283,"Aug 26, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều372642783646"
113,Anhdao28382,"Aug 26, 2021",10,"địt con mẹ game hay vãi cả lồn, cảm ơn sucker punch đã cho tôi chơi con game này cảm ơn các bạn nhiều276463846839"
114,kethinsky,"Aug 22, 2021",10,"Consider myself lucky that I haven't tried this game last year,   brand new experience with this edition is full of WOW !"
115,LordPakos,"Aug 22, 2021",9,"People that give this game 0 or zeros in general should not leave reviews at all. Bunch of retards, the game must be reviewed overall and not because you don t like the camera or rhe quests. Said that, the game is amazing, it's a nice view to the Shogun japanese era, the rhytm in the game is very good with main quest perfectly mix with secondary quests. Basivally it' an Assassin's creed but for growth people with real game combat mechanics. Naturally it's not a 10 because perfection doesn't exists, but it's one of the most solid open world game out there."
116,SMPVDrakeValken,"Aug 22, 2021",10,Ghost Of Tsushima: Director's Cut is a phenomenal expansion to a masterpiece of a game. The PS5 Dualsense features and the new Iki Island expansion lets us explore both the land and the heart of Jin Sakai with more immersion and the combat improvements are also great. 100% recommend this game for both new comers and people should upgrade if they already own the game.
117,bibi30077,"Aug 21, 2021",9,Le jeux à une direction artistique de folie le gameplay est super cool malgré quelques soucis de caméra lors de certains combat mais le reste est juste magique
118,kstormtrooper13,"Aug 21, 2021",10,"This game is absolutely amazing!!!I can write a whole book about this game and it’s greatness. I haven’t ever been this enticed by a game even before launch in my entire life. I purchased Ghost the day it came out for PS4 in July 2020 and ascended and experienced Jin’s journey as a samurai and as the Ghost. No story was as compelling as Jin’s, in my opinion, in a long time, and I have been gaming my entire life.Upon purchasing DLC (Director’s Cut) for Iki Island for my PlayStation 5, I kept checking to see when the game was downloaded, as I was eager to play and find out so much more about Jin’s story and his past. Finally, after what felt like forever (it wasn’t that long), I got to sit down and explore Iki Island. I played the story first, finished it in 3 hours and my God… I thought the initial story had me in my feelings, but the Iki Island story and tales had me cry more than once. It was so emotional, so captivating and just felt like I could feel everything as if I were Jin himself. I didn’t want to put my controller down not once. After completing the story I have explored Ikishima, still exploring to find other things I have yet to come across and complete other tales so I can indulge and dive more into Jin’s life and the overall story, and just overall, the scenic beauty is breathtaking and astronomically out of this world.The adaptive triggers and haptic feedback are so much fun and make the game so much more personal. It’s not everyone’s favorite, but to each their own. I also love how the new duels and just battles throughout the island challenge me more than they did on Tsushima overall, especially when weapons are switched on you. It’s definitely improved my dueling skills and makes the game more fun, in addiction to the DualSense added features. The swords clashing, the way gallops from Sora (or whatever you name your horse) vary in feeling whether on rock or on land… Ghost of Tsushima’s Director’s Cut does not disappoint. I was weary at first of the price tag, but not opposed, as I loved the game so I was willing to throw down whatever for the extra content. I’m so glad I did.Amazing job, Suckerpunch Productions. Definitely looking forward to a sequel!"
119,Coastal2009,"Aug 21, 2021",10,"I understand why it’s getting review bombed, the cost. But this is an amazing game."
120,TrainNkill,"Aug 21, 2021",10,Sad to see many fanboys of other platforms trashing a game they’ve never even played. Ghost of Tsushima was one of the best titles of 2020 and it just got so much better. The new DLC is long and beautiful. Exploring the world was as fun and exciting as the first time. Thank you SP
121,BK75,"Aug 21, 2021",10,Incredible experience and a perfect stop-gap until we can play the full sequel. Great additions like the new Armors and Horse armor. Mythic tales and new duels. The antagonist is also different and interesting.The story in particular delves deeper into Jins backstory and is really great.
122,wellwhynot,"Aug 22, 2021",0,"Map feels empty and lifeless. You can travel around, but there's nothing to explore or find. Everything is so boring in this game. Hard pass."
123,FeelGoodGames,"Aug 22, 2021",0,"This game reminds me Assassin's Creed, but in a bad way. There's no parkour in this game. Combat feels outdated and camera controlling is just horrible."
124,Bcastelar28,"Aug 22, 2021",10,A masterpiece. Xbots and nonsense people are doing bad reviews on purpose...ignore them...tsushima is one of the greatest games ever made
125,luizserrano,"Aug 24, 2021",10,This is true next gen version 4K native at 60fps with 3D audio and DualSense support ! The DLC is giving you 17hours of fresh New content Ghost of Tsushima get awesome direction artistic ! It's a must play!!!!
126,paname95190,"Aug 22, 2021",10,"l'île iki a surpasser la version tsushima meilleurs paysage , on en apprend plus sur notre passer et cest cool cest un excellent jeu "
127,lovefromhate88,"Aug 24, 2021",9,"IGNORE THESE XBOX FAN BOYSI promise you anyone who has played this game in its entirety wont rate it lower than a 7.I love this game, one of my favourites."
128,Danilocomin,"Aug 24, 2021",10,De fato o jogo está espetacular...a melhora gráfica muito nitida e ainda tem essa bela DLC. Está valendo muito a pena rejogar a história base desde o início e reviver essa maravilha.Dou nota 9/10. Parabéns Sony!!
